author,content,date_time,id,language,number_of_likes,number_of_shares
shakira,Y felicidades @AlejandroSanz por su nuevo álbum!!! Congrats Ale Sanz on your new album!!! #lamusicanosetoca Shak,25/09/2012 15:39,2.51E+17,es,316,740
shakira,¡Felicidades a @carlosvives por su nueva música #VolvíaNacer!,24/09/2012 14:30,2.50E+17,es,364,1014
shakira,A Marcela Demora en Uruguay... Tus palabras tan sensibles me han emocionado profundamente! Gracias Marcela! Shak,22/09/2012 23:09,2.50E+17,es,411,486
shakira,"Si son de USA y creen que pueden ser del #Teamshakira @NBCVoice, visiten http://t.co/MWeQPVbr para conocer detalles de los cástings ShakHQ",21/09/2012 04:00,2.49E+17,es,184,359
shakira,"Gracias por sus mensajes cariñosos y la buena onda! Estoy muy feliz de hacer parte de #TheVoice, al lado de talentosos colegas. Shak",19/09/2012 02:28,2.48E+17,es,600,1212
shakira,"""Piqué, mejor defensa del mundo según una encuesta entre hinchas británicos"" http://t.co/LE6ZYg3b",19/09/2012 00:44,2.48E+17,es,398,1192
shakira,Nos complace mucho poder anunciar que Shakira será la nueva juez en la 4a temporada del programa de NBC @NBCTheVoice ShakHQ #theVoice,18/09/2012 02:46,2.48E+17,es,471,1769
shakira,No hay boletos para el @iHeartRadio Fest Vegas. Aun pueden conseguir pases VIP Todo lo recaudado irá a @barefootfound http://t.co/VZuBX5uC,14/09/2012 19:16,2.47E+17,es,212,302
shakira,"Muchos de ustedes nos pidieron el áudio de ""Hay Amores"" cantado por Shakira y su padre. Aquí lo tienen -&gt; http://t.co/hetmsFqi ShHQ",10/09/2012 16:25,2.45E+17,es,622,914
shakira,"Gracias a todos por tantos mensajes cariñosos de felicitación a mi papa! Son muy lindos ustedes, los quiero muuucho!! Shak",07/09/2012 19:06,2.44E+17,es,358,593
shakira,Las políticas en pro de la niñez son una de las garantías para construir un mejor futuro. @BarackObama http://t.co/5IYOqDCK Shak,07/09/2012 15:56,2.44E+17,es,186,466
shakira,"FOTO: Celebrando los 81 añitos de mi papa con la mamma y la tía María Alícia. Shak
 http://t.co/4oWFDfuv",06/09/2012 20:05,2.44E+17,es,413,560
shakira,Felicidades a los niños de @fpiesdescalzos por haber ocupado el 2o lugar en el festival de danza intercolegial.En Barranquilla se baila así!,01/09/2012 23:36,2.42E+17,es,479,926
shakira,Falcao sensacional! Una y otra vez!! Shak,01/09/2012 00:06,2.42E+17,es,558,2130
shakira,¡Ya puedes ver la versión extendida del spot de Elixir by Shakira!    http://t.co/JApUAVbU ShakiraHQ,31/08/2012 15:29,2.42E+17,es,154,321
shakira,Añadimos nuevas canciones a la playlist de Shak en Spotify. Para escucharlas o suscribirse http://t.co/BNlf9UKF ShakiraHQ,29/08/2012 17:44,2.41E+17,es,145,229
shakira,¡¡Bravo Falcao!! ¡Viva Colombiaaaaaaa! Shak,27/08/2012 20:44,2.40E+17,es,716,2204
shakira,Hasta el Miércoles (29 Ag) el álbum Sale El Sol de Shakira está disponible en la tienda iTunes de US por $6.99 http://t.co/qzwiAn0r ShakHQ,26/08/2012 16:06,2.40E+17,es,239,407
shakira,"Whenever Wherever, certificado por @VEVO por sus 100m de visitas! Gracias chic@s! Ahora llegó el turno de Hips http://t.co/lSKS8RfS ShkHQ",24/08/2012 16:35,2.39E+17,es,299,602
shakira,Gracias por hacerme tan feliz. Shak,24/08/2012 13:37,2.39E+17,es,687,1231
shakira,"Solamente faltan 300,000 reproducciones para que ""Whenever, Wherever"" llegue a  100 millones @VEVO  ¡Gracias!
http://t.co/YSIS1uEl SHQ",21/08/2012 17:24,2.38E+17,es,325,590
shakira,Qué lindo ver a Guaje de vuelta! Shak,19/08/2012 21:13,2.37E+17,es,682,2244
shakira,Aquí estoy con uno de los cuadros más polémicos y escandalosos de la historia del arte. Shak  http://t.co/aalsm21l,16/08/2012 16:27,2.36E+17,es,313,484
shakira,El vídeo de Get It Started está a punto de superar los 5 millones de reproducciones ¿Saben dónde lo grabó Shak? ShakHQ http://t.co/CbDMc9XD,13/08/2012 16:57,2.35E+17,es,301,493
shakira,Es Viernes y Shak ha añadido canciones nuevas en su playlist de @Spotify para celebrar el fin de semana http://t.co/BNlf9UKF ShakHQ,10/08/2012 19:51,2.34E+17,es,243,357
shakira,Muy emocionada por nuestra medalla de Oro y Bronce! Viva Colombia! Very excited about our Gold and Bronze medals! Viva Colombia! Shak,10/08/2012 17:08,2.34E+17,es,591,1874
shakira,El vídeo de #GetItStarted ya está disponible en iTunes (exceptuando Reino Unido) http://t.co/so98UzIJ ShakHQ http://t.co/NTgYGDIS,09/08/2012 16:45,2.34E+17,es,429,556
shakira,Muchas gracias por todos sus votos en los premios Do Something de VH1. Aún quedan unos días para votar http://t.co/7myviWB5. Gracias! ShakHQ,08/08/2012 21:36,2.33E+17,es,258,396
shakira,Jairo Varela celebraremos tu vida bailando y cantando tu música por siempre! Shak,08/08/2012 20:38,2.33E+17,es,301,1162
shakira,¡Qué lindos son! Muchas gracias por todos los tweets que me mandaron ayer. Los quiero. Shak,06/08/2012 15:22,2.32E+17,es,574,858
shakira,Felicidades a Caterine Ibargüen por conseguir nuestra cuarta medalla! / Congratulations to Caterine for obtaining our fourth medal! Shak,05/08/2012 21:36,2.32E+17,es,479,1185
shakira,#GetItStarted ya tiene más de un millón de reproducciones! Muchas gracias chic@s. Shak http://t.co/g6xZ3Dhi,04/08/2012 15:29,2.32E+17,es,304,566
shakira,"FOTO: En el sur de Francia, donde me encuentro escribiendo para el nuevo álbum, y muy niña buena!! http://t.co/HWDvbcVQ
Shak",03/08/2012 15:19,2.31E+17,es,443,719
shakira,Muchas gracias y Feliz Cumpleaños! Shak RT @ClubShakSpain @shakira Por fin lo tenemos aquí! #ClubShakSpain10años http://t.co/CbDMc9XD,02/08/2012 17:57,2.31E+17,es,185,297
shakira,"Qué lindo! Un beso! Shak RT @Guga87 Genial, esa frescura de shakira, te amo Shaki! @Shakirafansclub",02/08/2012 17:57,2.31E+17,es,94,160
shakira,Gracias por su apoyo #Shakifans Shak RT @Shakirafansclub #Shakifans están esperando Get it started? http://t.co/CbDMc9XD,02/08/2012 17:56,2.31E+17,es,119,217
shakira,Aquí lo tienen! El estreno en @VEVO del vídeo #GetItStarted de @Pitbull feat. Shakira http://t.co/O63HQ7oN ShakHQ,02/08/2012 13:01,2.31E+17,es,503,1590
shakira,"Si se están preguntando la hora del estreno de #GetItStarted mañana, este link http://t.co/789qN83l les ayudará http://t.co/nVVKW6NC SHQ",01/08/2012 21:39,2.31E+17,es,303,521
shakira,NOTICIAS - El vídeo de #GetItStarted se estrenará en @VEVO este jueves 2 de Agosto a las 9am EDT/3pm CET ShakHQ http://t.co/PVMhSPoz,31/07/2012 21:23,2.30E+17,es,251,576
shakira,Dos medallas de plata para #Colombia hasta hoy! Vamos por más! Shak,30/07/2012 23:11,2.30E+17,es,430,1079
shakira,Añadimos 7 nuevas canciones en la Playlist personal de Shakira en @Spotify (nos viene rockera). Para escuchar http://t.co/BNlf9UKF SHQ,25/07/2012 21:30,2.28E+17,es,341,430
shakira,Un proyecto arquitectónico de la @fpiesdescalzos seleccionado para libro de la Bienal de Arquitectura Colombiana http://t.co/xJK8jOIY ShakHQ,23/07/2012 20:51,2.28E+17,es,222,411
shakira,Shakira ha llegado a la final de la Batalla de las Princesas del POP de MTV! Para VOTAR (y votar otra vez) http://t.co/8QeravMJ Gracias! SHQ,19/07/2012 16:39,2.26E+17,es,262,575
shakira,Shakira tiene una nueva playlist en @Spotify  que irá actualizando cada semana. Para suscribirse o escucharla http://t.co/lks6r3bz ShakiraHQ,18/07/2012 15:34,2.26E+17,es,198,342
shakira,Feliz cumpleaños @ShakiraPD  y @AguilaHalcon. Muchas gracias por su apoyo durante todos estos años. Un beso. Shak.,15/07/2012 18:02,2.25E+17,es,354,441
shakira,"Shak ha sido nominada en los premios ""Do Something"" de @VH1. Para votar por ella -&gt;  http://t.co/7myviWB5 (Gracias!) ShakiraHQ",12/07/2012 17:56,2.23E+17,es,294,468
shakira,Aquí les dejamos con este vídeo oficial con la letra de #GetItStarted de @pitbull feat Shakira animada http://t.co/5KBwzSyt ShakiraHQ,10/07/2012 19:59,2.23E+17,es,391,664
shakira,Nos complace mucho poder anunciar que Shakira actuará en el Festival @iHeartRadio en Las Vegas en setiembre http://t.co/M4ZXO2Dd ShakiraHQ,09/07/2012 13:07,2.22E+17,es,235,481
shakira,"Ya han escuchado #GetItStarted, el nuevo sencillo de @Pitbull feat Shakira? Para escucharlo - http://t.co/FaJDq9fU ShakiraHQ",04/07/2012 19:05,2.21E+17,es,538,1058
shakira,"Shak continua en ""La Batalla de las Princesas del POP"" de MTVLA. Para votar: http://t.co/ZE4nOtAY ¡Muchas Gracias! ShakiraHQ",03/07/2012 16:49,2.20E+17,es,264,675
shakira,"Felicidades España! Hoy han hecho historia!!
Y a mi 3...18 títulos, 8 a tu lado. Qué orgullosa estoy de tí! Shak",01/07/2012 20:42,2.20E+17,es,2689,11418
shakira,El partido toma lugar en el estadio de Kiev que inauguré en Diciembre pasado! Qué  ilusión y qué nevios! Shak,01/07/2012 19:24,2.20E+17,es,329,954
shakira,"En Portugal donde estuve filmando ayer mi nuevo vídeo.
Obrigada gente! Shak",01/07/2012 07:52,2.19E+17,es,493,1003
shakira,"#GetItStarted, nuevo sencillo de @Pitbull feat. Shakira, YA está disponible en todo el mundo. Para comprarlo http://t.co/CPvqIg3N ShakHQ",28/06/2012 20:40,2.18E+17,es,343,807
shakira,"Shakira ha sido nominada por @MTVLatinAmerica en la ""Batalla de Las Princesas del POP"". Para votar http://t.co/ZE4nOtAY Gracias! ShakiraHQ",26/06/2012 16:43,2.18E+17,es,265,774
shakira,"FOTO:  en Ucrania...siguiendo a La Roja, esto de ser groupie es muy agotador!! :) Shak http://t.co/L1HrQ52Y",23/06/2012 23:48,2.17E+17,es,566,859
shakira,PHOTO: From yesterday's video shoot ...coming soon. Esto fue ayer durante la filmación del próximo vídeo http://t.co/BnzjFVz9,23/06/2012 16:39,2.17E+17,es,447,751
shakira,Descubran la nueva http://t.co/5NCH3vz2 en @tumblr! Una página web temporal mientras trabajamos en la nueva página oficial! ShakiraHQ,22/06/2012 15:54,2.16E+17,es,250,457
shakira,"Los Shaki fans están intentando que Whenever, Wherever llegue a ser Certified en @VEVO (100 millones). Faltan 4.5m! http://t.co/YSIS1uEl SHQ",18/06/2012 18:33,2.15E+17,es,340,651
shakira,"Y aquí está la prueba! - Here is
the proof!  http://t.co/feqis4fJ",16/06/2012 19:23,2.14E+17,es,454,651
shakira,"En Bicicleta en Polonia..creo que mi hermano Tony estuvo teniendo alguna
dificultad para subir la loma..Yo voy fresquita como una lechuga!",16/06/2012 19:02,2.14E+17,es,449,791
shakira,PHOTO: En el partido España-Irlanda / At the Spain-Ireland match. Shak #Euro2012 http://t.co/1vFBucpb,14/06/2012 21:02,2.13E+17,es,433,766
shakira,"3 vídeos de Shak - Rabiosa, Loca y Waka Waka - ya son Certified en @VEVO por haber llegado a las 100 millones de reproducciones Gracias! SHQ",13/06/2012 16:48,2.13E+17,es,292,603
shakira,Descubran el nuevo remix de DJChus de #AddictedToYou http://t.co/ZtdXQhp6 que pueden comprar en iTunes aquí http://t.co/MXvWIkJy ShakiraHQ,07/06/2012 16:51,2.11E+17,es,309,443
shakira,Gracias a Nico Tovar! Se siente Barranquilla!! Shak http://t.co/Q6rQBkKK,01/06/2012 15:59,2.09E+17,es,236,428
shakira,FOTO: Mi hermano Tony jugando en el equipo de @3gerardpique ! Han ganado a los amigos de Puyi 11-8! Shak http://t.co/N9Mmh03J,30/05/2012 22:52,2.08E+17,es,322,522
shakira,Muchas Gracias! Shak RT @40BARRANQUILLA AHI ESTA SHAK !!! @shakira #ADDICTEDTOYOU SONANDO EN @40BARRANQUILLA 88.6 !!! @Jairo40p TE GUSTA???,23/05/2012 20:09,2.05E+17,es,141,207
shakira,Qué bueno leer esto! Shak RT @rogajes Aún se me ponen los pelos de punta cuando recuerdo Waka Waka en directo http://t.co/2EV9igRr,23/05/2012 20:04,2.05E+17,es,168,267
shakira,"Absolutamente falso. Pero acostumbrense chicos ya saben que cada
semana se inventan algo nuevo ;) RT @FloresVanessita posarás
para Playboy?",23/05/2012 19:52,2.05E+17,es,236,937
shakira,"Gracias @Billboard por el premio de anoche, un gran abrazo! Shak",21/05/2012 15:50,2.05E+17,es,285,574
shakira,"En la página web PopDust, #AddictedToYou compite en el Pop-Off - para realizar sus votaciones http://t.co/n3w91bs6 ShakiraHQ",17/05/2012 16:46,2.03E+17,es,224,392
shakira,Alguien de este grupo va a cantar en público esta noche y no soy yo!! Shak http://t.co/mOO0IM9s,16/05/2012 22:08,2.03E+17,es,548,1033
shakira,Ya pueden bajarse el vídeo de #AddictedToYou en @iTunesMusic internacional aquí http://t.co/j7RbTLOd  ShakiraHQ,16/05/2012 20:05,2.03E+17,es,169,283
shakira,"Gracias a @Univision, lo pasé genial con ustedes en los upfronts en NY ayer. Shak",16/05/2012 18:24,2.03E+17,es,154,267
shakira,Para celebrar las diez millones de reproducciones de #AddictedToYou queremos compartir este vídeo del Cómo Se Hizo  http://t.co/WA1dAUts SHQ,14/05/2012 19:58,2.02E+17,es,277,518
shakira,Wow! 50 millones en Facebook. Esto es increíble. Muchas gracias por su cariño! Un beso. Shak http://t.co/45YKc5WL http://t.co/cSVvD11F,11/05/2012 15:58,2.01E+17,es,557,891
shakira,No se pierdan nuestra galería de fotos del rodaje del vídeo de #AddictedToYou http://t.co/GxvgP9d2 ShakiraHQ,07/05/2012 20:43,2.00E+17,es,288,391
shakira,Casi 4M de reproducciones de #AddictedToYou. Increíble. Muchas gracias por su apoyo http://t.co/O4SQqDhc ShakiraHQ,05/05/2012 17:47,1.99E+17,es,190,473
shakira,"jajaja! Algunos de ustedes tienen ojos de águila! La próxima vez tendré más cuidado con el de la cámara.  http://t.co/O4SQqDhc (1'53"") Shak",04/05/2012 18:05,1.98E+17,es,416,933
shakira,"Qué lindos! Muchas gracias por sus comentarios sobre #AddictedToYou. Me lo pasé muy bien grabándolo (se nota, no?) http://t.co/zeDW0FNt Shak",03/05/2012 15:17,1.98E+17,es,354,686
shakira,Muchas Gracias Querido! Un beso a las Palmas de Gran Canaria! RT @Dancewithmysoul @shakira Im #AddictedToYou Siempre!!!!!,03/05/2012 15:09,1.98E+17,es,105,152
shakira,Muchas gracias mi México. Shak RT  @Shakira_Mexico Tenemos que lograr un TT para #AddictedToYou... ¡@shakira se sentirá muy orgullosa,02/05/2012 16:24,1.98E+17,es,196,470
shakira,Es @AnthonyMandler! Shak RT @DannEpp_¿Quién es el director? Quiero ser su fan. #AddictedToYou,02/05/2012 16:22,1.98E+17,es,86,142
shakira,Ya no puedo dormir ni comer... Shak RT @luis_yanguas Por el puro placer de flotar ahora si me llevó la corriente #AddictedToYou @shakira,02/05/2012 16:21,1.98E+17,es,98,188
shakira,Muchas Gracias! Se lo digo a @AnthonyMandler Shak RT  @SandyPamanes @Shakirafansclub Wow! Hermoso video #AddictedToYou qué buena producción,02/05/2012 16:20,1.98E+17,es,84,150
shakira,"Increíble ver #AddictedToYou como twitter trend. RT si nos quieres ayudar y hacer lo mismo en donde estés! http://t.co/O4SQqDhc 
ShakiraHQ",02/05/2012 15:29,1.98E+17,es,162,852
shakira,¡Ya está aquí! El nuevo vídeo de Shakira #AddictedToYou. Esperamos sus comentarios... http://t.co/O4SQqDhc ShakiraHQ,02/05/2012 14:06,1.98E+17,es,376,1470
shakira,"¿Están preparados para el estreno de mañana de #AddictedToYou""? Aquí podrán hacer su RESERVA  http://t.co/vX09aln3  http://t.co/ugoYFqcQ",01/05/2012 16:29,1.97E+17,es,263,539
shakira,El vídeo de #AddictedToYou llega este MIÉRCOLES! Aquí les dejamos con un adelanto en exclusiva ... http://t.co/UBQXbTSq ShakiraHQ,30/04/2012 18:10,1.97E+17,es,204,540
shakira,"¿Quieren ser los primeros en ver un adelanto de #AddictedToYou? Suscríbanse al canal de Shakira en Youtube http://t.co/2pbwO89D 
ShakiraHQ",29/04/2012 23:30,1.97E+17,es,177,393
shakira,"PHOTO: Here's another sneak preview from the #AddictedToYou video (coming
very soon!) - Aquí un adelanto del vídeo … http://t.co/L5JV9SCU",29/04/2012 22:47,1.97E+17,es,204,364
shakira,Only a few more days until... #AddictedToYou / En pocos días... #AddictedToYou  http://t.co/d83IEgxH,28/04/2012 16:03,1.96E+17,es,270,583
shakira,Gracias a toda mi gente por apoyarme tanto en esta entrega de premios @LatinBillboards. Los quiero! Shak,27/04/2012 03:23,1.96E+17,es,376,770
shakira,Muchas Gracias! RT @AguilaHalcon A pocos días del estreno de Live From Paris en los cines de Argentina http://t.co/R1VvJrkT,25/04/2012 18:54,1.95E+17,es,221,279
shakira,"Eres #loquemas RT @EliSaib Que soy una mujer en el mundo que hizo todo lo que pudo, no lo dudes ni un segundo",25/04/2012 18:53,1.95E+17,es,161,287
shakira,Ya falta poco! Un beso! #AddictedToYou Shak RT @ClubShakSpain #WeWantAddictedToYouVideo,25/04/2012 18:42,1.95E+17,es,147,358
shakira,Ayúdennos a seleccionar la nueva foto del Facebook de Shakira eligiendo su foto favorita del vídeo #AddictedToYou http://t.co/iithYrrR SHQ,20/04/2012 19:10,1.93E+17,es,238,366
shakira,Shakira ha sido nominada en dos categorías de los Premios @Billboard: Top Artista Social y Top Artista Latina http://t.co/gGcmIykN ShakiraHQ,20/04/2012 14:34,1.93E+17,es,136,315
shakira,"Feliz de verlos entusiasmados por el vídeo de ""Addicted To You"". Yo lo estoy también! Ya falta poco... Shak http://t.co/swJuD1MI",17/04/2012 23:24,1.92E+17,es,411,885
shakira,"Vean el discurso de Shakira, en el lanzamiento de ""Primero es lo Primero"" en pro de la 1a infancia colombiana   http://t.co/QIfgXZL4 SHQ",17/04/2012 17:43,1.92E+17,es,175,390
shakira,Presidentes Obama y Santos y Shakira hablaron en la Cumbre de las Américas ayer http://t.co/DJQihCqA ShakiraHQ,16/04/2012 18:07,1.92E+17,es,196,342
shakira,Estoy leyendo sus tweets y me han emocionado mucho! Gracias por todo el cariño q me dan! Shak,16/04/2012 04:26,1.92E+17,es,532,988
shakira,Gracias Presidente Santos por ser tan buen anfitrión en esta cumbre y por su compromiso con la educación temprana en m… http://t.co/BN2HywAY,16/04/2012 02:35,1.92E+17,es,264,552
shakira,Me conmovió ver a Obama hoy y presenciar como abrazó a las comunidades Afro-Colombianas con tanto cariño y defender el… http://t.co/u4ydGX4a,16/04/2012 00:59,1.92E+17,es,202,469
shakira,Aquí un vídeo en el que Shakira interpreta el himno de Colombia en la ceremonia inaugural de la Cumbre http://t.co/6M3mgVil ShakiraHQ,15/04/2012 15:07,1.92E+17,es,231,518
shakira,Shakira habló de inversión en educación temprana en Cumbre Empresarial Américas ante líderes económicos región http://t.co/jwBmNmYs SHQ,14/04/2012 02:11,1.91E+17,es,269,578
shakira,"Conozcan todos los detalles de la participación de Shakira en la
Cumbre de las Américas de ayer
http://t.co/XFxiLf0I ShakiraHQ",13/04/2012 17:46,1.91E+17,es,129,242
shakira,"Another photo from the #AddictedToYou shoot / Otra foto del vídeo de #AddictedToYou -Shak 

 http://t.co/bHfTFcrM",13/04/2012 16:25,1.91E+17,es,192,392
shakira,La entrega de los Premios ALAS BID en Cartagena ha sido muy emotiva y espero que sea la primera de muchas. Shak,13/04/2012 00:51,1.91E+17,es,234,369
shakira,La Alianza Primero Lo Primero para construir 13 centros de educación temprana este año. Shak,12/04/2012 23:41,1.91E+17,es,182,416
shakira,"Acabamos de anunciar la alianza Primero lo Primero con el Gobierno de Colombia, @MovimientoALAS @fpiesdescalzos, Fund Mario SD y otros.",12/04/2012 23:39,1.91E+17,es,121,267
shakira,Hoy la 1a entrega Premios ALAS BID que galardonan el esfuerzo de aquellos q labran el camino del éxito para nuestros niños latinoamericanos,12/04/2012 21:25,1.91E+17,es,174,351
shakira,Anunciamos la agenda de Shakira en la Cumbra de las Américas de Cartagena http://t.co/BNTSHoLZ  ShakiraHQ,10/04/2012 15:52,1.90E+17,es,202,350
shakira,Shakira participará en la entrega de los premios @MovimientoALAS - IDB en Colombia el próximo Jueves. http://t.co/OpCfcmFo ShakiraHQ,09/04/2012 19:43,1.89E+17,es,173,323
shakira,Happy Easter from my easter bunnies! / Felices Pascuas de parte de mis conejitos de pascua! -Shak http://t.co/C09XphlF,08/04/2012 15:52,1.89E+17,es,982,1798
shakira,Shakira ha sido nominada por la revista TIME como una de las 100 personas más influyentes del mundo. Para votar http://t.co/BbHvsvKC ShakHQ,04/04/2012 20:01,1.88E+17,es,287,626
shakira,"Una foto de mi nuevo vídeo #AddictedToYou grabado ayer en LA. Gracias @anthonymandler, me lo pasé muy bien!  http://t.co/egK48ERl",30/03/2012 19:20,1.86E+17,es,458,815
shakira,Gooooooooooooooooooooooool de mi Piqué!!! Shak,24/03/2012 19:11,1.84E+17,es,1559,4412
shakira,PHOTO: Sobrevolando el Gran Cañón del Colorado / Flying over the Great Canyon Shak http://t.co/VaKEp1hY,24/03/2012 04:36,1.83E+17,es,352,418
shakira,Ahora es mi revancha! Estoy poniendo a alguien en su lugar en el Scrabble! Shak http://t.co/K86htlU2,21/03/2012 15:23,1.82E+17,es,516,1095
shakira,Con mi conejita!! Shak http://t.co/rE1Vhxlx,20/03/2012 16:09,1.82E+17,es,599,907
shakira,Mi suegrito!! Shak http://t.co/ybYmlmw0,17/03/2012 16:44,1.81E+17,es,441,626
shakira,Addicted To You es el nuevo sencillo de Shakira. Ya disponible en iTunes http://t.co/J6UZKTBI. Aquí la portada: http://t.co/Jz8yQba0 SHQ,14/03/2012 20:29,1.80E+17,es,402,832
shakira,"Quería compartir una de mis canciones favoritas con ustedes ""La tinta de tus ojos""...Esto es poesía http://t.co/4RB74jpf  Shak",08/03/2012 17:52,1.78E+17,es,395,573
shakira,"""Habemus conejus"" Les presento a nuestros conejitos. Shak http://t.co/rhYjcfCr",06/03/2012 18:54,1.77E+17,es,506,828
shakira,... y el machito http://t.co/Zw4IKTBt,06/03/2012 18:46,1.77E+17,es,333,446
shakira,... la hembrita http://t.co/LtqjhccW,06/03/2012 18:45,1.77E+17,es,454,628
shakira,Felicidades a Gabriel Garcia Marquez en su dia! Te queremos Gabo! Shak.,06/03/2012 13:25,1.77E+17,es,290,1335
shakira,Con el @djafrojack en mi estudio en Barcelona. Shak http://t.co/gAb55UOz,06/03/2012 00:12,1.77E+17,es,311,631
shakira,"""El fútbol me ha conquistado"" dice Shakira en una entrevista que publica hoy @FIFAcom y que pueden leer aqui: http://t.co/bwHKh2ni ShakiraHQ",05/03/2012 22:00,1.77E+17,es,150,346
shakira,Shakira ha sido nominada al Premio Príncipe de Asturias de la Concordia por su labor humanitaria http://t.co/hmxyWNuC @fpiesdescalzos SHQ,02/03/2012 19:48,1.76E+17,es,327,640
shakira,Feliz por los avances de @MovimientoALAS: 3 nuevos centros en México y 13 en Colombia. Shak http://t.co/0rxbsgCL,28/02/2012 21:21,1.75E+17,es,194,337
shakira,"Qué ganas de estar en el carnaval de Barranquilla!, difruten por mi quilleros!! Shak",17/02/2012 13:36,1.71E+17,es,450,1445
shakira,!Gracias a todos ustedes por estas 6 nominaciones @Univision Premios Lo Nuestro y por premiarme esta noche! Los quiero mucho! Shak,17/02/2012 04:08,1.70E+17,es,392,613
shakira,Today I start my new English album. Hoy empiezo a trabajar en mi nuevo disco en inglés. Shak,16/02/2012 18:28,1.70E+17,es,584,1291
shakira,"Después de hacer un día de turismo, y dos de trabajo en Sudáfrica, ya estoy de vuelta a la maravillosa Barcelona! Shak  http://t.co/fs6sAeVa",16/02/2012 15:58,1.70E+17,es,281,404
shakira,Porqué esto es África. Shak http://t.co/rxytQjfY,13/02/2012 21:30,1.69E+17,es,453,742
shakira,"Aquí se unen el Océano Atlántico y el Océano Índico, el punto más austral de África. Shak http://t.co/tdAOGCjc",13/02/2012 18:07,1.69E+17,es,401,598
shakira,Today with the penguins! Definitely friendlier!! Hoy con los pingüinos! definitivamente más amigables! Shak http://t.co/EKCYHzOd,12/02/2012 22:57,1.69E+17,es,453,658
shakira,En mi Facebook he escrito un reportaje especial del dia de hoy así pueden leer cómo sucedió. http://t.co/45YKc5WL,12/02/2012 19:53,1.69E+17,es,151,306
shakira,Omg what just happened to me! I was attacked by a sea lion! Lo que me ha sucedido hoy! Un león marino ha intentado atacarme Shak,12/02/2012 19:40,1.69E+17,es,238,795
shakira,Muy feliz por las nuevas escuelas para 1a infancia en México. Felicidades a ALAS y Gob de Quintana Roo por el trabajo!  http://t.co/MxKYLvJL,11/02/2012 18:26,1.68E+17,es,411,741
shakira,Este mosaico me ha emocionado. !Qué lindos son! !Cómo les quiero! Shak http://t.co/2Z9bQL3i,03/02/2012 04:14,1.65E+17,es,834,1316
shakira,Gracias a todos por tantos mensajes tan cariñosos y sinceros que me han hecho llegar en este dia!¡ Los quiero! Shak,03/02/2012 02:58,1.65E+17,es,552,1039
shakira,"No se pierdan el vídeo de Shakira interpretando su hit ""Je L'Aime à Mourir"" en los premios NRJ http://t.co/6UePyjUC  ShakiraHQ",30/01/2012 23:07,1.64E+17,es,417,653
shakira,"Shakira fue condecorada hoy en Francia ""Caballero de las Artes y las Letras"". Para más información: http://t.co/F8FlJm4l   ShakiraHQ",28/01/2012 17:07,1.63E+17,es,275,637
shakira,Shakira & Ivete Sangalo - País Tropical (Live at Rock In Rio) http://t.co/IRHmKAib ShakiraHQ,23/01/2012 18:56,1.62E+17,es,318,620
shakira,Another tour blooper / Otro vídeo con tomas falsas del tour http://t.co/iJSyTBlp ShakiraHQ,19/01/2012 23:04,1.60E+17,es,330,362
shakira,"No se pierdan la maravillosa interpretación de ""Nothing Else Matters""&""Despedida"" del último DVD de Shakira  http://t.co/RVYVa6SQ ShakiraHQ",13/01/2012 20:17,1.58E+17,es,349,584
shakira,"Anoche... Piqué, Vidic, Iniesta, Xavi de los 11 mejores del Mundo - Shak http://t.co/GJ7l0T6M",10/01/2012 16:08,1.57E+17,es,318,506
shakira,Hoy en la ceremonia de entrega del Balón de Oro. Vienen más fotos. Shak http://t.co/Envfe07P,09/01/2012 23:44,1.57E+17,es,314,464
shakira,"No se pierdan el vídeo de Shakira interpretando en vivo el hit de Francis Cabrel, ""Je l'aime à mourir"" http://t.co/vKWmWpnT ShakiraHQ",02/01/2012 19:27,1.54E+17,es,524,823
shakira,http://t.co/RlQf5AVu - Feliz Año Nuevo!,01/01/2012 06:21,1.53E+17,es,673,1033
shakira,Que en este 2012 se realicen todos los deseos del corazon! Feliz año nuevo! Shak,01/01/2012 00:43,1.53E+17,es,832,1975
